Math_Grade_6,English_Grade_6,Science_Grade_6,History_Grade_6,Computer_Grade_6,Math_Grade_7,English_Grade_7,Science_Grade_7,History_Grade_7,Computer_Grade_7,Math_Grade_8,English_Grade_8,Science_Grade_8,History_Grade_8,Computer_Grade_8,Math_Grade_9,English_Grade_9,Science_Grade_9,History_Grade_9,Computer_Grade_9,Math_Grade_10,English_Grade_10,Science_Grade_10,History_Grade_10,Computer_Grade_10,Gender_Female,Gender_Male,Effort_High,Effort_Low,Effort_Medium
65.10631073543871,60.83181530898425,63.693113146216376,74.75689719375423,41.6930341580217,79.12334840279405,72.3079972717021,80.08567522832328,59.81935630354469,68.38354846706095,89.97840011117096,59.57716697864733,61.45383585564616,65.69712366533625,79.84680154150487,70.81983667679836,45.90412835069728,64.3107921782639,70.4174052318431,86.09026244228008,70.70487384358036,91.42874742074495,98.57262906922134,86.5299431878723,65.53123210524771,True,False,True,False,False
58.5419860812362,82.77547509935458,81.77443442196063,72.95362009150928,81.72188187452073,53.46110657049216,83.96987020934925,80.42252922927071,54.412523473472426,88.06062964884121,63.942374679971934,72.63530775148033,78.79050265088884,47.70598278765147,87.46860550694883,65.31512183304653,90.87535351287674,70.30310399407782,61.26285786967872,77.68805563172998,67.46280405639017,95.7782083121756,71.38601281779475,45.47110949672372,73.537300652726,True,False,True,False,False
67.22172008694156,87.0386142110381,58.80463067457729,83.51883572878648,80.98880915165626,89.72536510571989,71.41421708011096,78.23087326838282,52.74446568739784,53.57620279993046,46.45655287138452,57.2284355623423,70.71533599827079,59.536639627915626,49.95222355462167,75.36797561877424,55.59257055309448,95.40728186919584,76.10367916788714,57.11352166268678,67.25299544621558,57.1394467731208,54.26629648128461,63.90169439171169,60.92130713348926,True,False,False,True,False
61.54491132007084,85.20124258679958,82.00138688377164,62.057211882922246,89.35729324092054,90.45206523725405,83.38412859992728,79.83597650073624,74.31102397445099,76.25088517949824,72.2265255233005,88.8046884422142,100.0,69.60091480410107,64.94280645294997,60.79947736122612,70.62499606298033,64.92781792870262,57.24138044428426,79.73965125196129,67.07093549112444,60.89607697562487,74.52981095941803,76.15155300094796,80.41717357090585,True,False,True,False,False
80.16866103697555,59.08989818624846,50.278449607483886,73.15188136475851,53.66882855321953,82.48815998216894,68.75548142774774,61.62248774791267,42.15161557128528,62.41584400960862,61.08496522099561,89.53956986041223,66.37991153529575,72.0616979814856,61.25772564221986,60.00542239873385,73.533047120361,65.83861494839778,76.36617508291953,72.07301756702569,86.12930524618025,76.01107021269628,87.33250594726303,56.57976075418259,70.6216111962102,False,True,False,True,False
87.89220305902072,67.75320078138971,51.59022458056699,74.49498721977156,85.53303360148412,53.58534937931184,74.71464831370727,56.75503517221832,78.91276494691274,86.34841618112789,57.07825923388152,50.49189254906695,77.85841461787314,60.02841249895795,84.57147456853582,41.18520140028718,72.13304757428324,79.10468362012935,69.69018175727432,59.315754312043055,72.64769028749375,82.52286392454091,56.61734433132794,68.52810571829542,58.32468864748786,False,True,True,False,False
67.3299578235914,86.06353175611395,37.40389466847559,84.04693179629975,54.09175860253112,60.283330237715646,72.01475255508616,80.28827711362275,79.78237906774213,72.99504310913744,76.19020979895961,78.66466423562163,57.5536897195985,72.04847634113132,81.71155086410896,61.32208008229178,53.55266835381593,91.36836299777728,55.12389985394103,60.45117100695008,87.77384064821668,68.95216086714399,79.49693210176837,46.60629384432324,44.39856885390213,False,True,False,True,False
79.40563004978004,57.151388928831466,94.57078315010524,86.33019795497255,88.39761967166203,56.09590531679792,61.34153003134273,49.279821335455765,70.53826049654018,46.96231361374691,55.33450608248513,49.139867853244446,73.47934213829716,56.43338330930907,74.97283049204162,57.33018215048621,60.48626788735377,76.23661072039894,59.823068906497134,53.91539114088371,62.16306508359314,51.90971655907503,66.03980887906565,69.4304998005968,65.06643240766088,True,False,False,True,False
84.95320311626988,88.34268582830416,64.25294334775734,77.73169461203199,79.81693978604433,56.20828554791662,75.14144166669404,61.82002902302444,68.94268177506085,70.98253273684095,95.28444703800932,51.409697456499366,66.09745209951767,76.62369182696142,78.29476320076823,90.1327501732204,47.62630781329124,72.90689329386433,67.18180225310782,80.16169667006075,92.52992322468386,61.51937730343033,90.66982104197535,58.93342445668771,75.57081137403785,False,True,False,False,True
80.73513878089567,87.01261072726503,73.94640194316354,85.79946023015208,90.4725246686474,52.68326893857705,57.66624044744341,66.97979478215359,52.63256978027265,62.19933520997867,52.96216022549701,90.77860036823624,85.49283038329501,50.172853816393626,91.26073839018022,53.76619080048058,73.25064802960522,62.94659682839448,94.5870534169771,52.22085697644821,64.3833312164307,47.94802805417468,76.28505608455546,77.17168730124482,66.05917778437838,True,False,False,False,True
80.5808901222072,55.31390738594784,87.3545680627835,86.74076807089791,72.28393489392994,61.229752702204266,73.18924799915365,70.72738223681222,89.99085867955688,84.81639733950858,83.56220877856394,50.57131443388946,79.67284956051047,71.68024825390226,49.90716843774699,64.58573244967211,75.32087326062886,65.97837257468765,50.56098022434906,77.16428711372095,68.25014705324601,53.94215887690456,79.95953640594217,45.270402225237135,69.88239015226597,True,False,True,False,False
54.12437302082643,89.704868372251,51.35093160779466,71.12141982450908,87.80052606664141,55.82122553208097,89.94393442029951,57.400363039638975,83.87122306783755,77.66775932806726,79.56451077166392,55.6499778433062,68.59060516783154,71.28803251201694,73.04829023898466,83.66841710828801,90.81642795101598,54.568586060211686,45.674726103072935,73.5902618106157,60.40064430677195,60.64275114444483,69.73037697074454,38.68251512467752,46.79306389799572,False,True,True,False,False
77.35457463549977,61.12601270587752,60.223366413207145,78.3524958758373,61.87910647715486,68.88827429624374,58.201738765556094,67.6390893006731,74.2910286113276,77.21053476373866,64.93089610128581,48.75176429726281,59.39663743983936,52.6552508657845,83.21133232642948,75.19770746959054,59.87438901502635,81.56263187753044,59.20537328235452,93.4076288090681,84.96215584444947,74.0767502646142,80.32959683046097,70.67735118376233,52.32620617422808,True,False,False,False,True
59.313825923097866,69.04619103035867,83.67405928984786,91.7353318483573,57.18883138606252,44.70139924796001,76.25000024283878,84.54705916358918,77.19152755505664,54.456871813875416,59.85905343941784,58.26108730843702,51.12912011538201,81.42536855304438,87.72853359752216,53.0056944151914,80.40632085835757,85.96784773113252,61.7994250957856,66.64741578663299,60.28315591042098,59.57046475916936,56.96028934295134,86.98522673252683,76.29190765813348,True,False,True,False,False
88.14498207489149,88.97935611288572,77.49262967171828,56.31993883674609,48.6375017677093,78.94734042805972,81.6747472105772,58.94930813798296,56.94604182678345,62.32211365199851,52.125598198427376,64.24029826407359,75.69826797627354,73.56326749359837,50.24597146094554,72.482513074507,57.77418068984449,64.98845887027812,86.63239912045371,74.3156274985959,77.84108919346266,96.13225928509507,77.15263217394823,47.09681903915779,61.97858796495972,False,True,True,False,False
68.25138942839581,60.754063724282354,78.87480133826396,64.3656441213684,83.53026947644906,71.91527026317914,70.76614415768434,35.572985594022995,68.8649676711437,51.96306897025176,60.73533644758707,62.64227001309175,71.27849636866081,87.21750723823632,83.64397149386967,56.87920167703483,88.84004521004734,67.42416883030702,62.285175005499305,79.9754948436402,89.4005006287561,73.96520023111242,67.12117849630646,57.60290199836762,78.95124965511204,True,False,False,True,False
68.06979982193627,89.4083074035781,82.38305795547942,64.39312585978122,53.44780580418272,73.26168495295487,54.23302390915256,61.13844665090232,51.002703603508905,77.86881057921312,78.93085346127633,65.33471848541645,43.82613611138012,77.03640350968357,84.61519420360122,67.90398694597765,87.87972324004332,84.14324237895488,77.90732414085312,79.35436347394494,58.2033122417461,77.41841432869471,65.11697650456013,80.41924188009315,72.83538969517875,True,False,False,True,False
80.31507965175356,55.10973736861924,72.2021918973025,54.24865614982426,50.29315616286436,69.45505564392397,75.65853931851079,76.6176304548131,50.54978108247393,75.86168524016735,59.48209359696266,62.40095003655357,61.66443737229452,75.35578637336442,87.74075906795933,74.21784626146778,67.8189979433642,71.07038264070509,61.71437211678734,56.73551973950839,71.4124642851253,71.39054731781938,78.1671407536823,76.5745586965009,74.23587296728523,False,True,False,True,False
52.82040603013571,78.25966754278612,72.60307255333397,66.5807976895423,67.52697929224455,69.59814498075716,75.832149001532,68.419163652171,64.54569724507937,68.42472227167855,73.0869657253258,69.14479537749463,63.46080428248591,55.65004863018173,53.85018936018792,77.16685274161169,61.65580316386303,46.20440190112017,81.59909735141127,91.57171454945082,81.84623603027318,69.40099242705242,66.7221064440432,72.70047407486578,65.47397098468531,True,False,False,False,True
49.78599692325572,76.9858118885163,92.20470914874528,53.29582469959518,66.04000275507006,67.23921465584671,52.05761472915267,58.0786198003765,70.89941866219083,82.29142044922409,71.42317391245126,74.67486968770442,80.50191690142486,54.59626696042656,72.78327408447184,90.14985597856963,58.368305975882144,84.52095221433083,89.37435376627595,52.75844782688715,62.72573099743669,76.54698886801836,83.58378818070186,45.22634169806242,69.04158651047332,True,False,False,False,True
95.06310037213449,70.976571959254,53.85463248626144,78.54919493191386,83.92924290691396,79.67619411056725,53.25881136219131,60.63343642579292,55.52033304416128,72.55007751629086,81.33789437695128,60.487809108996274,85.80344578533905,85.14492714078672,66.99531803755545,88.84103649332951,57.46008375131834,78.39501641188119,47.29219911697488,50.03420764078534,60.38896756977931,62.93577815317309,68.26273801210596,80.55775888350885,65.36452937055302,True,False,False,False,True
87.42779829644168,61.10151966426887,60.89632568328441,66.75516610956231,58.16699492639157,64.21593843956435,58.75724851909465,54.57692464170197,79.35334396530833,65.48276878747814,84.1082494158048,73.33345455616536,76.52039997738518,61.80374089190014,76.73122731333297,80.89891689764563,71.71860550010308,80.38642206580742,84.15062263126777,67.43836187869914,45.70420034037728,65.59829273856117,70.32895565206972,85.18199400167481,60.09803956729648,False,True,True,False,False
79.85082488713842,74.63281338006976,85.15854553927241,77.91215643974952,60.65293309801585,79.97773860798436,73.786571668453,100.0,80.7409687622036,73.033967153821,46.96290718864357,48.164386791410514,84.38649017409585,69.89643854342992,48.01642329823576,57.19826509823029,50.49051311128651,67.7802571400227,76.81627045179914,51.93981464070781,69.48329244688904,64.82841286824802,94.47182571024972,62.50657827405561,69.43555992805041,False,True,False,False,True
68.07916430028511,79.04477054129597,64.94840873557858,92.21141545549196,56.670076292569135,78.15189871064976,62.49141857598417,51.60628618385893,72.58073167797598,46.19436474079911,50.23974947494963,70.9778036359671,54.31958216743424,77.15545098386386,76.2787258507763,78.08961135230093,51.63390933977249,61.21184308222048,64.72330997061492,72.47580672357316,81.78721775230386,79.02629556618106,81.67297778306951,75.46366060332272,47.892044092076304,True,False,False,False,True
68.84924871472943,59.88129961516529,63.68321674684392,87.03177700478403,75.09489250885974,77.21216251404624,85.50045142771485,72.09561367437897,81.62918730291817,64.53249041646497,65.5123967519319,70.42583578259391,87.00916712919447,68.07147045049204,80.78517513263719,82.06308268254071,54.74082621724043,71.9905297003905,52.00278515931068,83.7393881800994,68.42393131447437,85.45310141882064,45.58402910070068,84.59221364985044,72.46934964181492,False,True,True,False,False
65.80463476526276,90.30945627818927,54.80905330946327,63.501891413136,89.6674856635279,75.53194075564424,74.29299299893867,45.07139284400709,80.06344111637755,62.148839368849686,75.70371545101511,61.04669418167186,77.24978390904523,76.7693103380536,68.18419876764807,69.59354521121445,58.516450421651264,50.619842067632014,82.76543092436991,81.33161246832853,74.83224915207937,76.46945957796834,61.73311562108341,51.778493589039535,73.7233904424578,False,True,False,True,False
70.54157333587015,45.61394967210418,89.53767279893557,79.19883714157557,79.44161690932226,100.0,90.224516732981,89.14835044001327,55.13834842548384,52.21377673576917,72.60029815134752,70.10824063760727,83.47045594265836,63.190845655672334,88.55384765618462,69.84167792505897,82.26190123016146,60.98348158021621,86.11501732122831,56.470954558758535,77.76394881383149,53.538282461811335,54.70640636472824,75.0398547685988,59.57121031627048,False,True,True,False,False
68.32581705739683,75.13848473321232,59.45136611638579,65.4579064574139,77.90423400499519,58.35607569025473,54.488908619654026,67.23431760590665,67.29128169274173,54.64327519011211,48.72067080456313,83.22932473237853,50.07439868811476,83.30469467760626,63.01720459157048,62.79200565110471,91.8890776996213,57.63734551685558,63.66332931902235,55.025696479072096,77.93543013376797,61.40721707643557,69.38266177693683,50.93389669957011,67.73129944426088,True,False,True,False,False
87.2050652882472,53.75745145978433,59.73117521821474,57.22415445828727,51.65711751132818,67.63143906746566,50.1944490575968,84.82381564571592,61.186826594984026,69.78659936710295,54.27691977110502,60.57931437535776,88.88185736048696,74.5349528231584,78.85969694490014,86.04679276319699,63.93455966340207,72.21155432370422,63.53093319923741,81.00518229543614,85.83594841875703,72.15887749776584,97.80842803546244,80.1995687026658,51.9596725444075,True,False,True,False,False
65.51698137630925,70.99497726388658,76.13011599451994,73.079735240385,63.24727831382235,73.87449298468981,74.00010175415336,61.36786678396742,93.62712977559951,89.91203303805632,84.19916990191506,100.0,77.88687214536338,84.23231970606125,76.77690604121494,78.98956573118858,64.10056759164574,53.45896266530904,78.71592385534974,74.65065578777745,73.05180119671806,67.22605431136586,65.45314066981553,60.76638454873604,77.50693294243173,True,False,True,False,False
53.11243592636288,78.50766743667448,90.32864164982014,91.85397861576284,67.5837015846676,83.40188313288864,73.364321372583,60.18062802543454,81.92143281577252,53.0668462290348,84.09706212503302,60.5626323882364,64.88753074640454,85.53107527582401,86.28317258277347,87.73462597959475,48.97323574298058,68.82377653069084,65.73225365642975,73.21829544701387,70.79429999153612,65.73506070995718,48.242887916570815,82.96271303581085,52.75137597751312,True,False,False,False,True
47.97090733868605,56.8974602020712,91.81499367143272,71.21588619186929,55.12761578490401,73.87837592606525,80.97264398101201,52.942507223096605,70.03140247085683,60.11514788659018,84.37674989327952,65.07429161347856,49.52901742916867,91.82722608429424,76.81822187943304,54.76139409564624,64.40454861063898,54.00628689995151,62.926864712996064,55.11202856157145,84.27331887521918,74.0225639734689,74.91589757006008,62.12321937661155,48.51399762510261,False,True,True,False,False
95.30463347225404,62.17129930883452,53.13250693177266,73.78070832731798,61.06114232345365,97.29330622720094,64.29856696573916,64.51808741087156,59.73898689232245,82.68070942761923,62.93215997012522,60.019476446002486,78.78464840746034,59.752458618243786,55.15004185140636,72.46679207735423,53.29634647906087,73.24160491693412,48.44563031215117,91.4072670704624,63.68589654001623,74.75045496376525,76.17128829178117,79.74056555862037,84.75535086182819,False,True,True,False,False
87.54522833594636,66.5371390479378,79.33953460794396,69.41647158348647,64.90543279859867,95.39077686018346,79.40228261156123,77.84780906794472,80.92932362480096,58.89961032176751,91.01568788513804,51.19770765170009,50.88402185878092,64.6756937474816,83.97019563705587,45.23456602066933,83.16193735330931,72.49766039911657,63.784257236987074,72.3796155150937,59.26677350789886,92.1258790354026,51.955302719402944,80.21111936285594,78.34360746328109,False,True,False,False,True
80.03838219355961,69.78393249837698,48.09393474228783,50.9380897252748,55.15005922930442,73.70326082170834,71.83028945225647,55.67473764645929,60.53984402195847,45.4768251993527,62.9762254269608,78.45101997617112,62.45377685555767,52.06471569288385,54.27444677413256,57.4572945055659,78.50848911094951,73.1629370206729,79.27677991303563,55.85808653067191,51.27848921726614,89.33070199542652,67.31591246248738,64.76563083907857,84.90623276880159,True,False,False,True,False
78.26553580585906,73.68286634030528,86.40808576249756,51.28969696317002,78.89382671867057,54.744649056726594,60.56752457970816,56.10721255470014,59.14228025162589,73.05780359680905,85.52899062426452,74.50373074207842,56.39280985759911,57.51951004750362,74.57934277469059,55.57829004990179,60.215911962588464,78.34199306023616,62.12545277672268,55.2814388181372,75.08262071441942,51.50855870467613,59.2816593739291,56.91603215492955,59.41996116038605,False,True,False,False,True
61.73960154631413,88.15849099835933,63.02314450606138,77.78128060686703,81.69303033968733,81.31917935338404,53.801866657283895,71.5688340538006,60.72417827166497,64.62278895638377,85.6553134926566,93.05892075290213,87.15729240563968,78.557921444636,73.65746666488918,58.79077438467683,88.68814299346224,81.92443608221976,69.22045104092572,62.68356235130593,77.72018412575201,91.52936567518132,85.53687663118146,59.90690180356359,84.13592770536046,True,False,False,True,False
56.48200750943691,58.07581405964474,84.31217510476694,53.88602494190537,63.4760855287216,80.0574606963888,83.47427558158151,59.47963529606551,78.86854573401703,72.53936073288823,85.02457838064046,73.26825492445501,83.11170510647322,70.64484839673892,55.30430422340432,67.66898258056585,81.19505991487881,80.60964072350819,66.49213890174983,61.432917791545215,67.33803095909113,72.19021416113603,43.7239455848216,65.32828481493964,56.97350729704824,True,False,False,True,False
46.97278483778457,75.55008312716062,78.26779047282368,80.99698781428484,59.212865425964495,84.16769718594134,84.23428211544918,87.36273811440651,59.31034599772188,55.98157350245695,79.43666536871746,68.5520368364789,86.68703766122984,57.12160259456338,75.32717314634147,45.12658051982578,67.0192509474619,66.24066344825079,72.46562432773494,85.00057206496245,56.00541412666024,92.30032557708742,69.09066730767186,47.91307215919163,66.05095303016378,False,True,False,False,True
77.88456807592354,79.27678874737114,65.5852391224816,54.762930358312765,51.24635554046295,85.263707994328,71.60196527181107,64.82232437954659,77.49978411021931,48.93940712956962,77.02757922679359,50.95325953978075,64.07149961444364,64.18888126418187,57.19286945657116,77.04288115069615,74.42410563836299,65.24894076586818,59.17524149238388,64.96525135709304,61.18275062370408,48.84596309778494,68.13754224575996,53.299505249625575,55.06758229035784,False,True,False,True,False
56.94175384796856,77.79531920968604,68.26008641465441,45.25914779853232,68.6111217593162,56.26499734588967,63.75817118506032,58.3590051820654,68.8792823921279,77.06811813476692,76.05372331863401,52.20098278750582,61.8551926660281,59.13937565958102,55.88049718093987,67.24232864530924,65.11375674308003,64.48971100342122,63.08357147977643,51.78024412262423,68.95175174145545,92.385054450583,68.78905808744724,63.544562567014594,74.43661619631675,True,False,True,False,False
68.6912322970616,56.91222851677642,82.28827264915145,73.32906953336263,68.64553418486254,56.32056960659271,65.26725958004421,82.82557917999956,75.020324499295,63.29218100140061,86.24322568857934,63.087701741060485,85.69424145960579,71.44238463242574,80.74269274905501,45.47032601625305,60.56665645387988,62.66641463454086,57.22062582867873,67.90229469013437,66.17291166205028,53.29463112424536,49.16826919602135,70.19147846845571,99.821102966571,False,True,True,False,False
66.27240048040684,51.06438669089828,78.36938578070007,65.36409765690829,67.00005667513943,80.06211045562259,80.34242016126575,73.92902219399286,90.05490919520936,64.5837276475663,61.842383118126286,69.52167280362232,76.17908339830187,74.6356886011689,74.68601240073755,56.06145686340607,52.90803081570911,53.781741589548,76.85946794629447,54.503816123808384,83.03732362517556,62.8364953404015,67.81949157249772,56.11517836595002,88.74069395406778,True,False,True,False,False
54.50444806360957,61.59343546064318,79.31986801924195,56.71599330248994,62.03812746527139,60.7405014510772,63.38992155709288,66.85791550436997,57.97894386827094,80.81051710839206,67.84541723194445,64.2233887810021,76.92079936070486,84.33185669747046,71.77329284109021,47.5740565833565,91.2361970333002,81.44991591488855,73.50356834523389,87.7189450144959,83.13560286885146,78.76727507294677,74.21504319521443,76.0404471172188,79.37948281498446,False,True,True,False,False
73.84617358889462,63.23089687740277,89.22923786674025,79.22401036493837,74.18588784303178,79.27962442532902,85.08886372213993,60.13201044554231,64.19225268169879,62.94523567938657,57.12271169287565,76.42667757387126,58.25195916029239,66.31434500759889,51.66733852991575,63.94284782794812,48.79305076094171,60.17063138903717,71.37938346860955,69.80068427773162,55.43597152183416,47.14226382522412,61.613661054724965,78.03226313090533,89.11502526457826,True,False,False,False,True
77.9103868057443,65.07398043360155,50.67270588770644,62.802581716747305,69.82062729059982,59.43998721083902,52.318774336031865,52.36071118763096,59.03389027282889,96.15645606828409,91.83072848253734,67.25912418543336,88.1210685660513,70.96062035865549,58.19634030906772,66.0828498558237,75.77310697485144,64.49590596179048,70.3457250196209,94.01077217374775,68.69596059324172,61.65499638112226,83.1388505102685,87.71074998377706,83.80209652595174,False,True,False,False,True
78.68558433223387,46.27657057035909,83.54215239681147,58.72341351926092,55.34855046559343,68.11950491212852,69.49133682879106,59.64909497207319,69.04216173863966,86.34860892674351,80.63526126734452,66.56931980156295,76.69506636883237,76.08669294764577,49.25207035268185,81.76333425360606,69.28770988328284,83.42781545782782,83.54699632207341,71.22798446412168,89.14537175463607,85.60330341735364,64.43508759376739,66.7300109106269,73.8446906419157,True,False,True,False,False
66.89923555518526,77.14360434454333,59.06851368685373,57.75170451663512,80.80491887797103,81.60428287176894,81.76172383889441,50.796490606716446,70.64636876554096,42.71212689999352,75.34249518847,63.26485285993698,79.38927668964897,90.39828453409002,94.74865925489831,86.48589215299064,70.24362284672671,61.86231885670196,73.3047142915049,84.29602178181057,52.267060031401854,63.141204813393145,80.22079430115858,75.08246103038215,60.514315159344825,False,True,False,False,True
70.44398471086734,69.07388788157668,70.86559835591679,55.18219306474763,65.18491069728955,56.09159372921898,79.4617238160048,81.64357020661227,51.72634107944414,68.14920614546894,80.34848343682044,74.8279659501911,59.7949152973072,79.76284286165992,53.2804732927167,61.802190769227806,55.53623831140111,93.60549163989631,70.39069794956109,66.74764944175192,51.78811446510624,61.946840193193935,54.82683300348101,59.68728303878878,66.87586960395872,False,True,False,False,True
70.92316960410143,72.17206155625662,65.29283798026984,61.730304812164505,60.08816350687104,68.60914438054094,55.55712721541551,67.10487562754562,52.05139493656565,79.59857871528608,52.88629762679875,47.60147595733851,68.0044681931212,65.69278611155642,48.19594658658546,64.88289694675208,62.90671638164356,76.0642044226311,59.77635109726364,61.19818386583879,60.84655342396948,74.01271327264091,79.43994337358139,64.75101621591858,79.61050182802457,True,False,True,False,False
82.0045676145236,75.91899692578639,53.40262003583231,61.20161936653207,54.58897503177346,76.67325586329743,72.10812098340939,73.09410268756623,60.92098111214779,71.52701965095952,90.59344896380072,57.00046325350701,65.58465621428554,77.28240501714359,67.61209277547275,56.31190011995648,65.45543749331694,58.69220682161178,85.5784770153881,87.71771182544101,49.33065865768837,64.45887710597263,63.079129418330815,73.21363224536832,52.998406746358846,True,False,False,True,False
83.79317260650329,83.75701971360785,83.74785324624898,64.74620757559059,59.3261349489877,86.49881517213514,82.20750781584049,60.382314814448925,81.23470108212982,77.32143272307148,71.22647625301451,65.85411030582254,82.57975448944394,73.81212924705656,53.363079273371085,71.31149480455396,74.64804519203693,81.74359687183974,90.70137981910084,74.51263134912972,56.773918583767895,58.93266355505848,76.65466327640415,59.99760744581857,59.969039883417615,True,False,False,False,True
66.722951330819,65.35154742016744,79.56267932919708,91.072323645205,53.61012817446024,69.89948783048183,53.88985387120668,49.57294111544071,87.53995956449324,83.94193954772281,59.50568751399028,54.36556891190208,66.77333887060755,82.2988781406455,79.46641061050954,77.30781795688893,71.14740666190411,60.05996970735749,83.75288538127184,54.67871240602952,51.7902343240871,80.138211626813,82.84641172421111,62.62714749610748,73.02187740319299,True,False,True,False,False
74.3472580327963,60.13486021017349,67.70745206676895,58.65144909777698,53.798723447922384,81.93727929345812,59.45008775117754,53.90804028518836,77.51395560213705,76.74563636994914,77.33172260288026,67.23067220393357,59.650041135467696,56.803783860066574,94.28098870333756,64.67223530556234,59.32645441261372,45.176851268718565,62.81645827063981,62.568001783503576,89.00048517449196,52.05994630381134,68.77070012502524,54.94277005641299,68.2217659097836,True,False,False,False,True
88.79575724544142,54.36068829226586,52.92767720394531,81.6336821122494,74.48324678751749,78.35079601424874,47.32647783585068,61.40598277904878,89.81478185264751,72.05449389111457,80.48617208609853,69.10363270559372,68.38292952916967,49.88285066300634,82.04064622480578,58.73451415026718,51.51167837607683,83.46504391735417,68.06117801969359,79.16786776862669,53.47157946859748,90.62180484914794,66.7678259895606,83.51804215016837,53.767701194162925,False,True,False,True,False
73.4972617945007,91.9686806767869,94.28385040238038,88.15799667657376,57.19782999220786,96.171984428711,84.83061142726565,57.16017566070602,71.3974817533155,66.0432289610178,71.4760265592251,72.65470716588337,57.46763602757995,69.59337421310443,55.59774934725419,65.8512233368518,78.77239176777161,54.82342979625362,82.58404365732996,67.2958974179756,66.79204402437816,89.95013444159804,79.16657320935852,88.84026135973664,90.14264684095436,True,False,False,True,False
72.6540651999627,68.11726508207275,69.10732931757161,52.323909177741406,81.54549208789817,54.3821789555258,72.37271436464908,67.6562886299394,78.92214968499793,89.88798814964419,59.24810343086618,68.66836041257267,67.519786464685,74.0741918778942,78.40941049503219,81.74265858368615,53.27725749334367,79.06789030485243,51.67830170344806,77.85597548634107,90.70720058907116,55.62450320831197,71.19061016463884,48.113996572547855,67.82937262655973,False,True,False,False,True
86.36932351077431,83.63112380750268,56.91272464951432,78.63205318546049,71.84240935624665,77.04105067585962,87.61252013605714,86.28411293013463,65.15739474679947,71.13621956672033,67.19824908270495,81.83488411371602,91.15644144583752,59.78576454722637,84.18463845067467,87.22193870043347,54.84462524001614,73.32191558533749,68.59467034965381,55.13857342455865,80.83610778433248,67.20407589374604,61.01747730346325,81.92150339542854,44.469280201304,True,False,True,False,False
60.29732030824577,72.846662639475,88.51508837426094,64.81512649905817,72.98055737345236,65.52212935217301,50.952889155457896,90.60511753523603,79.39235625158497,58.23288360584846,66.17006817185612,67.28173987426109,84.40810761882327,71.28776634451452,69.30087253591343,76.4766042387923,45.31151032282348,85.6871027853641,71.32234016074058,54.768505152952855,58.98596215245647,67.18332284176094,43.472642315870495,54.87649001026973,72.30090324771743,True,False,False,False,True
73.82287688649735,75.57812644213364,80.04415247733961,61.2685854030961,69.02513002588768,89.38636929387809,60.96823252516516,50.03857142241241,77.51881622150653,81.49918038237826,66.8530049395725,81.58392349106616,80.51193338333145,90.2420499902578,72.5544594589489,62.60646328126144,78.78042936990937,71.88421573005198,76.28375598200496,53.54390605357044,56.55864315725744,60.37603994580568,54.37054138479727,69.9845366879476,60.995378125045264,False,True,False,False,True
57.44850505425362,80.62363913645049,68.57249513772881,73.18919832638707,76.12198940132201,74.30033082870955,90.6350642199229,90.60869540942107,90.5740996332827,57.47062482869244,68.6288608619293,85.59228237103764,75.61958804522459,72.28075258581306,77.1417152395153,89.04184977942663,86.18652837157512,46.158967564844296,62.37141042183459,61.11859582275219,60.67924011674728,84.0457442296238,67.57771665754362,56.156085640651234,63.57331546878078,True,False,False,False,True
70.46053222740404,57.45293321562998,64.2234223830571,53.49622610830989,73.46201641857084,81.2942222355514,62.02504534689152,51.68917433759416,81.54383131400031,97.83078081047036,80.1814229842817,93.63727008832674,67.20825445850681,54.74523440220277,47.88819703152215,59.046459720195344,77.9311793865485,54.19785502363091,59.490605152337885,87.65324314774551,59.03573001135847,54.1090759176723,64.00876180376099,77.71666459732883,66.09138684465928,True,False,False,False,True
88.28241819325328,59.66891579583596,73.95973367701887,88.09113968199713,89.79980814005572,68.81630617178111,58.1583679428897,57.23307389484893,77.13322487365417,59.13733673746672,88.52450851616847,58.09096754003433,69.00026908264535,62.45887607405479,60.20183610915637,59.538119480284266,66.79715224216888,84.86509366182389,67.0028869587443,53.673726325569895,77.2108659166371,86.09775054449915,73.68465492303376,58.93427209366863,50.68007153539399,False,True,False,False,True
65.42110499820811,68.89616657061458,47.18454192287781,78.97001363601338,58.137272005600224,87.84667912724144,84.46220868902654,83.14664841178096,63.36460759304493,86.53709011100203,67.9919851402141,61.72334676302229,58.76300018208288,64.60110840248181,43.52846902382496,86.67792098885498,87.80759488336074,59.53406045941615,57.85797604874568,73.91439214903185,61.596068747304486,72.68850848828697,84.30137970438918,63.0556851120955,90.654330859757,True,False,True,False,False
79.09581867807516,73.45310978704755,73.00862613112277,53.235808039661,56.88752906214496,73.87291937579795,79.8122556347609,75.64560816129793,75.91399970409297,84.61897100426556,71.59083379901564,63.09876649377005,60.55249737255868,66.62578814561274,86.86286130329223,73.5550524026198,54.057076730752016,76.55793385188609,64.36143784632274,56.95667997344588,71.35171610320292,70.46523533691277,64.63572233319448,80.38376378168839,70.20565804522779,True,False,True,False,False
