Math_Grade_11,English_Grade_11,Science_Grade_11,History_Grade_11,Computer_Grade_11,Math_Grade_12,English_Grade_12,Science_Grade_12,History_Grade_12,Computer_Grade_12
74.25282144262361,54.38957670660844,70.94032457089565,65.68494085266563,63.501611859967184,72.32305011584954,59.76781116214225,71.39164790473917,75.35321215570451,67.18586688488293
67.42949878305228,79.98521291028139,60.83467826646589,56.824783192632765,71.51796792920476,70.31391270418604,78.84127156836287,58.48611678201081,67.20602718582992,74.64732172073322
68.61561319179218,58.52863855965572,74.01308565760056,68.37987436165022,77.20403480758274,72.47188368738081,63.36267571886493,70.52090420386754,64.24014693506615,74.15615561401802
49.04366109022277,72.89114524788114,65.53401133981697,76.3134570126957,62.70016249042683,51.43656211054212,65.8574772924019,71.69856577382431,79.21334896649644,66.72075746851313
76.73920516144133,76.88334827587327,68.59583016953522,64.67899955856515,59.948380523553965,69.27086079082588,78.41998990601485,73.81191248203372,60.85552352598973,61.02839499698742
69.96378822072494,70.21207433309313,67.68091246724592,71.18752411564567,73.72263536970651,75.78674216566442,72.45423816796544,63.20561005901075,71.19564493241984,67.36751136441892
61.046473330102536,78.64348332807538,70.32697320217673,69.08142461217487,70.13619756569406,71.01271392060752,76.91691594515507,76.06886005732275,72.39956314245654,72.39504402890243
74.24898318708213,68.1381935844766,70.9322523633687,64.70024874059548,71.64980346163838,69.53263642002013,76.08378139463149,69.60230074198248,65.28208175620321,69.03714740969737
70.1449127683487,73.09563302741813,58.963882600700806,68.5099745718671,69.5633926135442,68.76916720756412,69.37356958709171,53.95427044201264,73.50333780020925,75.92600992856218
68.82711641707465,71.15665936725193,81.48966156737413,60.74181580585571,70.23552926607242,71.72630919114195,60.31674536033368,83.9005782028618,61.59807762976219,69.36234678185303
82.42042543342406,55.95572469401543,69.2953942447184,65.6872504414235,71.49649745870911,77.82646903051733,56.62049583782135,66.84346489108098,68.35510344683216,71.53344040847581
71.47847437557172,64.60761761428465,78.04345622649524,75.60648460429496,67.93354396079638,77.10249507770982,61.98132953181992,61.83995533505331,80.01346911797931,65.36018348177937
64.74686705073361,63.75877311371814,89.99158410264526,71.76492876001834,64.3143495506603,60.09411714355863,71.95713343756323,83.46344314084898,68.48438589974027,54.56234740088746
69.58597965435686,62.19780355616009,59.52923902664928,72.3319438078635,62.42381529539792,66.0669652455984,69.75247663745087,56.84640379860952,73.49208609466673,62.59597249425554
73.37667501414506,70.43931948722735,66.83494209121375,71.07236724529737,69.48254766839429,78.2402968591626,71.83086726697242,58.82176132539662,77.14888882573025,78.17077549200444
69.45991229062308,67.19186338966871,62.591918535417214,77.1774000207721,78.52287143352721,79.99333021227478,74.25091223522429,51.93359741230987,76.37277447859591,73.59700490126824
72.08324830865777,73.57884510777608,69.55724825935393,66.7637619250804,59.55090157604448,83.58068867520252,66.54915064808624,73.08750199825538,73.76509756051192,62.98829491333799
62.34689536572784,80.11614509908217,56.10596466477807,61.22091665132468,62.3181074787715,69.5006132229095,71.00829947527232,57.06754514443399,63.55514545676599,56.99990303013521
80.9603124681505,64.98195181853865,85.76607358226742,66.97580554276264,64.94554860544706,76.07739287792833,58.08277535629899,78.41249401293416,67.59671709960101,64.30355797295147
80.46578428623808,75.81862577583615,67.13313382999,72.8164452026043,77.37076928385554,75.81425000410309,73.64040729426132,69.66178127150067,75.55041667110561,71.59749364160425
71.80177689098166,65.01164949887574,69.48897185136244,85.99524412421098,68.7961813173305,75.09656510566505,63.31724689942262,71.26568394898838,75.090483923848,69.57694654047879
70.89609530141227,73.73299256636945,59.46961186319164,63.70938323846633,65.65778011907902,66.18667443997647,69.75298938491667,60.27435504871573,72.45499387541507,55.82789045700422
79.05439573591984,67.05504854836056,72.47890811552871,62.55230046908285,76.42971941945522,83.34439889672068,61.72704939928848,69.79777567879074,64.67432009497279,77.74902883579107
70.11633571364162,82.24337729068348,70.51077398107257,71.47170302075934,75.73863917146373,84.03785788541177,74.96521437607073,62.03614403341369,69.4800401665604,68.62762720436012
57.273167870910136,75.91899695591837,61.820231205543045,64.20908786487611,63.05039014423468,60.39269274782294,74.8776647571105,65.91933293370444,62.85467691331584,55.03881886654165
65.82385978912366,69.32339221968564,65.38727886949141,57.33774030994149,70.41079262331726,68.30865908519671,61.23890792484384,58.8238721333863,52.90612489630379,65.12247662611942
74.14880151916854,83.53023293360954,85.63135761532885,67.96730983759673,72.36689630065041,66.96342982189252,85.40416433473263,78.23447422259838,64.83431155592974,84.07404465017942
74.78997206968721,76.35396435039218,68.1638594259402,70.750619004174,60.289998742458486,63.72431736271855,68.9276909808864,68.6435926758135,64.0222146631737,56.65485071804562
61.38623844332957,84.04584237894538,80.24877142924815,62.19156403655904,68.55394873575493,56.5769721459608,89.6524267029939,72.0110476398023,67.8263611998352,70.05644668257004
71.18408876918353,67.00115728775523,64.86585272091182,62.278769695282094,53.3426656256092,76.68189296085794,62.57841693704356,69.64636022646592,59.69537369526024,62.66858954737004
68.94340473485913,73.19979701933214,65.42347612824753,64.86569270959998,68.17877085539274,71.77830887240802,65.20799085142939,58.98999300034416,59.55012369623604,63.9947733328043
67.04166991665018,59.402171053535405,68.52117207208975,66.42634583196042,74.04076148831764,67.2144367064071,52.80853754295731,68.62674125800815,69.58474865794665,66.14390305355862
72.45772858478306,64.46575456580017,75.5562504780953,67.96073550987508,74.87331924917987,68.18718821742267,70.21226731312737,71.70636956006484,70.48414298059414,79.4204300214078
65.56685090673102,66.55683263620789,78.48270989949509,64.39440728896103,79.20847811062242,64.73833033558995,72.23958258594237,75.66054903922789,67.96247734081875,70.56947294008253
61.806880568737135,61.33929822360509,64.91170231625085,73.66149693151547,62.89511969000532,61.58146936768174,63.705317062994304,69.13029476734387,64.84688892526357,73.41089418535422
78.83079648964727,70.56450577827687,71.65120767871053,67.06574492364358,78.27098166969357,77.44289961958434,69.16060684994919,65.23800973157114,69.95156076412249,77.46622965719709
89.0943392535292,61.8399302621353,76.07888192188423,77.29398766462896,69.18888009272271,75.05471417343482,58.08585951446619,70.95231642467424,70.93153597796385,71.01962208019516
69.67177521793376,68.99061256040962,62.95993989849831,78.48869779577632,76.92767372231573,75.17134749069247,72.5646205100615,72.62464422416235,69.16195165147505,83.08878863876359
66.70260279616217,78.89619304935697,76.61788001901246,61.51039636744704,66.88865654779292,62.99593347967263,69.08798372566297,74.44333490123034,61.62062994566564,66.03321297515998
67.56031964540782,66.10437361443317,76.73872420910644,59.56236578157534,66.55159935082895,67.41824933002488,60.44649926581252,69.27749789100932,55.67008412934212,62.32665337498844
70.12515153838876,64.39178070465931,58.07294117353678,72.3726136512027,74.74056792389558,71.31232347519334,72.15219114511893,62.53352628482766,73.03136163905177,64.80022460781822
68.72963161365357,73.6446753592542,73.81596539058519,76.35467504347488,60.53775587280284,70.96350466449668,74.63699478604194,79.4187299427152,75.23735332669287,52.137091933839024
69.77846787435264,66.53972780983112,59.50162126844751,76.05613169020432,76.59428091355551,71.00156776074994,63.35021925806772,70.0507925225904,87.7870082557971,68.28860269031378
80.44060653230603,67.46348703128527,62.954992731481205,65.46192474821326,71.99364048610083,82.64506153938318,64.61208175475967,59.54348283039637,65.49389687015406,74.41639270666052
70.60547108773939,63.01192088946108,65.4907163009683,78.50115009869187,78.545943787716,70.3613374624374,62.80138876942106,63.66323980535903,71.75788913297617,64.8139927746739
83.51996044880532,83.80343221449004,69.15084035800766,82.46378901715947,64.84435148760039,69.75539482568028,85.13471755389554,58.92177290264286,81.39959158943392,66.22163789599867
70.55005082628975,66.41855868888273,69.89584983635743,57.82333538268591,86.72083550988104,75.82394793861776,68.02082314542761,67.81153898513392,62.755837594051314,76.52202498762618
82.355965271284,73.76111541645474,74.2375932461057,77.5114992526818,64.86604688272998,83.06239398828497,78.9332962444834,76.47084664967102,70.24009982350765,63.5615824142654
67.22109434811819,63.35839595666951,83.37093197407137,73.94965471721255,65.76381124912218,69.52183912194526,68.27534861810017,81.87693027766052,69.69638881564545,64.36797046257016
69.66496394826417,73.99839077159677,67.84247390480687,80.3949242047907,61.224866774625255,70.23833891834813,67.82940031856245,69.43193136073809,74.8210781962924,65.21357170306608
68.67500357130174,89.17302289654825,67.25638349848734,71.36517139941479,63.679231743605165,66.09808301086308,81.15060420901854,71.09129765000908,75.5775453540064,59.84970912675932
67.50928480629563,67.79274990787418,65.75727782248819,68.66074116635257,74.71069148403872,76.30220273872557,68.57811287217156,63.24237571994292,65.79926494696193,71.29232905837472
75.1581825138471,71.8828279992837,74.34568202709022,65.82671149525073,62.78523091128589,66.28811609921038,56.96097329054169,73.40571744686834,71.4251932388263,57.68046422856906
64.27677675309992,78.96957095149322,54.11976797930564,66.09542798169755,73.27523252203302,78.929602708057,74.66759301342557,63.57789423185936,68.78668311411322,71.27950602922043
75.9251578316145,65.27796963491123,70.98328758495715,64.5123621751951,75.42766101996241,73.63021332370917,65.98590578136874,69.8788127592668,65.0406888632901,72.30983135919071
80.92782462068816,74.5672723428756,64.18167415908758,66.05214731962937,71.18687127706721,79.73232157353355,73.66374656742363,71.50887387548617,59.19510556247254,71.17647334527761
69.27782626246085,65.27506334955751,67.24781411655275,65.72252863574097,64.54965123356533,68.88234277775842,60.04389060374708,63.65658052049309,66.5464902339986,66.25174182544693
74.46559551988528,63.44932891068742,73.0887405801333,64.24303143190365,68.87590248711088,70.45656383956216,65.05405606997643,80.3593897816388,70.39495196585779,72.69250290007115
75.19984659060083,57.198903328675314,66.84380825236808,79.1950334983651,68.15996149120362,75.91206340588327,62.530880751074015,67.44709709149394,75.33919615395592,69.83649044480885
72.53134258844949,71.060033838479,60.48147024771757,69.37795804003751,62.614728504436805,67.44437259364807,68.27954885850667,58.96315003593661,69.46082023230251,70.72077828476255
68.9164469447063,71.79206953238761,78.00764974347834,77.84305299674702,83.34524774520557,68.28630648543954,66.91350605325677,74.85100316146112,73.1640815338281,73.36061723909611
70.61536243150258,62.58697804190857,64.34628921787409,77.85138696727317,66.43885399660822,76.82331597247003,66.80046136656331,64.73748970925841,73.8559646300851,67.43786341921829
76.21668389180864,71.21249907181024,70.27053058110032,55.52148266155131,59.49199142153008,73.54674050775763,71.09047768514432,64.65462855068257,67.84584044275717,61.31019209648965
58.731015025546704,75.01664109296894,61.48374183705213,74.42066278335247,65.88169321357358,59.776158709869705,68.82215786821922,71.07755292013108,73.8431247700769,70.65360414674606
71.93281324579014,57.24527071090146,65.49487730881417,58.48226022782992,66.63029667221943,65.5594975815316,57.633370204892586,74.40165135157875,65.26991123911776,60.307105279152566
61.158295088181305,70.12703907351013,62.07437352585836,84.2563878707855,73.48472851587157,69.37436322621552,75.69774439077942,64.47337224365123,83.59382947932514,64.59833373925407
70.09519163213943,69.05229272465148,65.98172086916476,72.96474784470973,79.65207788494149,79.58705750606212,71.52222178850685,64.14995361207731,73.39373781588576,73.57639231555493
65.78357920854265,63.99432011574939,72.08698664732097,68.74962937550454,69.5130037440111,66.38065581736367,66.237147273543,68.73782677075586,63.39867760008074,66.79383610209219
72.27570917047045,74.62029845894507,76.21415172354108,69.67823826194935,70.70380743893195,70.03611249145844,69.27392572268427,79.39711745908939,64.77244458370953,64.02561669227279
67.84036664780675,80.73907396523555,72.60168942445411,62.921479583221306,68.29670136060501,68.89723709825105,86.92089182012317,60.71732605055164,63.62154107391667,73.56631473979891
77.23284380415184,76.30163313264936,79.26264955737317,78.98084884655796,57.971248255939656,68.71329020875699,81.2418260257871,76.87979743340411,72.77557879154531,58.45763698807472
66.28096422228408,67.29043990286516,79.99199907931978,74.09010347690112,60.58450289300626,68.85603822343352,69.73189805097564,76.29670882089472,71.34854345930965,65.30334145674375
71.69622331854926,68.89833714221298,74.0692407764178,74.50268087827536,71.7011888367039,67.09973586720277,50.37304623358376,71.98553969951962,67.79561424707524,71.82773504603965
73.2912007080018,70.01293223387563,76.88429998164384,75.80882898040025,68.63840259566655,74.55581217789245,68.47945852694062,69.10706882020534,84.11871382943981,76.56952637868032
65.97070295817639,72.79503316296028,77.24275745194751,66.58640938900129,76.8952934043972,64.01613612181704,78.13403646248024,78.58643651463295,67.29535528979623,82.4995037929609
72.33187252959053,75.95823058012378,70.78699839643907,68.11094038457819,65.74204345351973,73.3140486422578,81.35795603527558,73.90282764224479,72.73880326498544,69.42248556143583
55.81821837535087,70.3879180570516,74.98762048609201,69.2563162324136,75.96643564718174,59.14641236758074,78.89672892768975,74.34332996336774,66.03542237748522,80.03876775284867
68.63784696781075,64.47404897900189,70.53791779652529,61.4421225622058,79.19147652671491,68.30589444523837,67.57980501964309,71.36804744716319,67.54230523163113,74.92162104720846
71.66732511887402,49.801362136883085,72.60066786916451,56.22064932936032,77.58391410633912,72.70507776439273,61.62992946836778,73.84745487768268,58.035422544604856,75.17900198960811
79.42992686883657,73.61492388213894,77.1975737507062,81.73169027493368,65.22380323896617,80.01695663491061,71.96892205955929,72.55895136196203,78.9951016426681,61.57965852574513
75.28187280471022,71.17728073363917,68.23455538799668,75.42704445252092,69.61975674781556,70.64052552154504,64.52449899573303,72.68723343186382,62.10875137431432,68.51728612906003
77.33378057459176,68.11544890770985,60.66727690357328,72.85496857802679,61.34348371770033,76.3644784053048,66.04740913761482,64.86312561391816,72.45251864963134,66.56452341821199
83.86085292280907,70.54813207175671,74.55323357700847,66.79268074877564,59.030461787172726,75.10505740264917,74.40808000804407,64.67872190108429,78.77028937273789,56.84123013005015
82.63621070816275,66.76220102001992,73.31979960499417,73.07248279101455,68.93895566512003,79.31848378678691,65.67091920756067,63.68360477713384,74.69517768447366,70.83758477104125
58.47062556252074,69.24193076417004,65.7206515036591,76.52252894445735,62.879826973135216,68.28809557290207,68.04498575100038,69.34740515050693,74.56242308241475,63.02521265707022
73.74413189731216,72.06797388435602,74.424732341816,53.16432439509581,75.86401462815022,77.95725624508195,67.79567268088516,67.70438968887372,64.86486524850865,70.56219869169871
64.53800372583052,72.50808224800217,75.91110971928464,69.09154934236595,66.86072555533275,63.80125826203113,74.28589668169826,78.23932253035817,59.20231134023191,66.39994911067862
75.27392432732594,68.88373337500903,80.70294148064472,66.11694689167155,63.94073756364442,75.63052522309135,68.99009529660484,83.78864541380494,64.90214728243538,59.03816867818848
75.77778100037972,74.775274670431,72.18671892764789,74.50895126506141,64.71195383711337,74.06900628242924,73.67066565410049,69.55671084696915,78.11961531498979,53.9424788835131
66.73076103024411,62.10277488779021,68.86300751059035,68.88548703788268,72.18211266575199,61.56759956026151,61.92959006676624,69.9467084140424,71.97133850603173,72.7497101851769
73.95720560007827,73.06880744896853,72.90721081421815,56.77863955525859,80.67189174964548,77.64554003823912,72.91614661628297,75.48439019531291,58.35245723558348,79.49664177100887
75.73829108772087,65.37217505556674,76.68932322358597,79.9952729290543,74.01897624206747,78.58521730492802,60.02828515932858,77.20167231352681,77.75107843941286,74.17906739929339
57.03946282323678,79.7246261605765,72.64574359846377,68.41240401442023,71.57162400861952,61.85480955269295,64.3985998479082,63.3650707257044,66.95165612464767,55.64719156352193
70.48986943525779,70.45340837824484,70.29338039350898,72.45911005897838,71.9418448637121,66.79844778534282,72.24372366089605,67.48409182763912,69.37092597753877,75.20380563328897
70.5727012963993,57.67491411745708,71.76913997977788,65.1529412081988,67.57368465068501,69.94973545358665,63.2447140926437,71.49697865883338,59.32453266728749,61.538251584040616
64.58805071133227,68.08337626041985,58.52657626920932,62.76656330356168,65.61764955575828,65.20040307821478,66.43339210563592,59.892820521717496,50.97927049959838,66.2904552787186
57.2723191375189,61.3636930625214,76.11944286593042,79.60847977557324,64.15147172624486,52.97889032325017,52.57958731975541,72.85845440315835,79.32185134728138,65.30682203982306
64.54973176861078,70.0118829062597,60.05757134375577,66.48947825772134,78.00128954670915,69.4025741015466,70.90177177376074,63.749353615929735,63.18050139425782,72.79254202121346
80.30248270196265,67.61839700448714,71.50128651153071,73.56293085246847,76.35870528599447,76.77710624437785,66.4360513872253,77.78609385281096,75.87149860641728,80.06313146337344
68.52921345959892,63.398702793778966,66.08698143192497,67.80823352373875,72.29854156909951,75.12841357705507,56.87256210398169,66.61756730567888,62.52634547740404,66.16217069853022
64.26488428200258,78.1602192191344,61.23927436180702,62.902296643562586,56.59030047743878,65.64404231494136,68.7031540032046,63.586761659671794,74.91757512984233,58.8855920426064
62.22812853661425,76.84530817705847,65.56800121046632,65.3576208324316,62.6165431585776,70.70635191296063,69.7465905449934,69.80162584190319,67.93713100524218,69.91690350527237
67.12316475179212,59.214114516432005,71.67474517949076,64.6220532282408,65.40985357120385,73.35052865307054,56.47235875581036,60.904508229179584,71.82325182134193,65.64801024123643
74.41179744156614,56.37578732147334,72.6543748166953,65.98994687705967,64.55698489095847,68.03365444960063,61.1657575018757,74.67877366376678,63.52500005517251,74.22424924737665
72.73329293299653,80.05584158798484,69.50612239970533,55.97357970699539,77.60274358311281,72.73584266085638,81.05054287263019,69.29706643217469,58.05296945178028,72.81756539698608
67.01342718188751,74.82869804479104,72.19609304046253,72.19636552821399,57.61798744148719,65.63519666405152,66.19474815550566,79.00598024414464,70.14829657713184,57.79225748057795
62.74614292584439,72.85357696599087,73.97004760771623,67.99814025767728,62.99185042364968,60.382997508631625,60.42595698400692,70.31032319043626,73.72750835912507,65.56821880967196
68.66433112902237,63.59111395736284,72.17659575783165,67.75481779658507,81.04767575254729,64.67923908657663,68.23456117164774,66.32439718072257,63.52770984027892,73.39584874789706
72.21512607111806,59.2094811178073,83.05029372496551,73.57155393327541,75.10048259755048,63.158394456536485,58.66883764651754,81.71000190375365,67.88668510395236,71.47830257739867
68.18587178492523,64.54646287174833,83.09724132431963,64.98200161775453,71.75620263739236,76.34758946229861,63.83994531081529,79.42132411395183,63.79887151961647,72.09736945482985
78.93970183247889,64.3213250481174,66.76636997077436,81.29044144461972,63.86698342420094,72.35212304348742,70.605225571304,65.81144396881447,78.46909857915816,62.84754868650535
68.8446207692886,59.93510037230627,77.84388395717664,61.62829033980146,74.13316706384447,67.19472189283739,61.762448004349565,67.14245607389657,59.57621592996263,63.12248709211869
69.53289271876781,70.81054822459716,63.31378591851297,62.64567250293783,63.30467922840779,77.1600720365265,64.82758237538651,68.35851487360272,66.51154300384162,67.87360668026446
66.6918044299329,65.39941510356716,65.25975196630527,76.09559303333988,65.8741611557768,66.89053371950652,70.75299575689839,62.78925008298986,74.73745459630547,69.23471532145139
67.67633723182644,78.45242568332769,64.91983318067932,61.57717900192121,73.13068787224249,57.005105194190776,74.07536633850752,62.71491590703659,61.8553693643094,69.85683004932991
71.79199514385932,69.18466511778222,63.020432516524686,77.63848523548522,52.50599067176197,67.92866710366357,66.54144988592199,63.46126619205849,69.664824806092,55.99899810197732
61.36740412343848,75.12061356223495,75.87630949500428,79.0312573153316,62.11557123898957,55.142304934895975,63.637636612566354,71.4539944468558,76.39596424263792,62.27199905781692
83.30883046977932,60.33815566563087,70.28446209584817,75.26214853977984,75.31221848170743,66.63505096389663,58.39490569135245,67.44061172188692,75.05654798510612,81.7577919647277
67.54124100903985,55.97175100810962,65.54929898310932,64.38820052452824,63.47091199635396,54.86032701025233,70.22964968066175,66.28675053511421,71.45321239074617,67.03383750482266
74.68213647430284,60.62260831480284,56.74041700412975,81.02990994026406,77.82749689029299,80.69599261928396,65.12919321985694,55.4773237790009,75.51267591872225,84.4599733185287
70.43811942490014,64.15996963897713,75.62405703578366,59.70501047962547,60.47653707058855,68.08298733977786,68.91886952048877,88.38443087750126,59.9470556730746,63.07704856627416
73.10357827160064,65.89319686134186,67.22673029994505,77.28228536173395,73.70423157560327,73.31573643194193,74.53172825379808,66.60804790293083,78.86629915152993,79.92020306588648
69.1163093051306,54.36604483998322,86.08608276424374,73.60533777463763,63.61276413808002,62.97574894910054,65.21040989672554,77.53044898814998,69.6595721888496,72.33796527625495
77.60865337420393,65.98694313657828,59.65731688797269,63.21704840551562,61.93172460397688,71.03072637645225,64.03974166610489,64.17118633250591,63.639042923241405,66.33680881780603
70.80581800744632,63.82544440150021,81.28821159940851,65.57327825154906,61.8502492619566,68.0261700736625,66.35235420880912,75.83240896176007,62.18775243836372,57.945397657308064
69.98643515792764,61.76513305678131,69.93872132580472,69.41625406152414,63.103327710605456,73.28885234835647,67.4010609419919,71.24402220874569,69.72661376888907,72.75554445783234
63.06725864211816,72.15082029532304,75.57036515397915,75.4225201850894,79.91048862834243,63.3367632679712,68.45534378927444,70.75667224363754,66.77354450813273,73.18274765234658
60.631060647306576,67.07732417407844,83.81664555636647,65.5158698433424,81.49555495321799,61.53258045255267,78.49319653575719,78.25937563067468,63.036498792784144,79.26091992019674
73.37236061392538,79.99906231176945,73.98148708800899,67.0034659750532,67.09746939151077,67.35830484462393,81.18447510462043,66.91930158805896,69.29251089372269,61.55030768550474
70.98909230999405,64.76261029140699,68.23066616567606,80.96392289457523,69.69315136336809,70.15244718476092,61.27033731623517,63.261754532948885,82.38472253046888,71.98265379857332
78.86110124879546,66.80240829940485,65.97577594351495,67.55244165609322,83.58011301119842,79.01333390714888,71.67013317076969,64.32691909636759,73.51503322206038,74.09729204129621
56.80214274612913,66.79159053631126,64.13190196776804,71.02994174541794,77.24981600791206,61.47077155420614,70.06500832256876,60.3363775332291,64.56424104353513,70.20952150270642
67.99592119649975,65.3391604272931,68.53865241199385,79.19940273624914,69.88964269322769,69.98877351380172,68.83986681052428,70.93878757972243,83.9979438508076,69.5797840939488
71.22388409022884,59.594637520389725,71.50937998861929,86.08740450448653,69.13706381670252,74.4090429069923,65.84610360997439,69.6721844148823,83.50195393209434,74.6629285088991
72.95420500145988,75.74174740949282,76.49583974577943,63.857536056128815,72.330632278857,72.96844411782087,68.876239672977,73.01291792941127,65.79926301010788,78.28931448791708
88.07080679974625,76.48411745618247,71.56012283498987,74.47524231848341,72.83981532558482,80.2293454767809,69.44103377333829,73.99390002599539,71.00183350640398,74.61478283020443
84.67373902263448,58.58540467339893,63.46841610801002,63.844051990463896,71.98639025188893,81.22850646087065,63.1928527203368,55.50049060119339,63.87309334435953,67.74366312436689
67.99590697040679,74.513439401272,82.03831240751052,57.60156501472567,59.20345115271214,68.06034185958565,78.50098350352641,72.8509597447198,56.81091170892216,54.82388400649141
81.99870737203331,78.74526991896059,65.99459839087595,66.04396419027773,60.05604518484223,80.56664081108664,82.22019008095931,68.54982958723693,61.60122138894579,55.71864692723472
63.53226935842586,75.32837933887518,76.29937308751805,74.96393724109791,71.4211260841823,61.67299130746451,62.00560822980347,69.25637795217868,73.24716404025686,66.75612424159561
57.81625182649492,81.90199428568145,74.73576398590838,79.28125469545255,66.86279738526194,61.11036215675071,76.51429566008424,87.9950071446364,79.13114123060843,73.74689899351316
65.20815135210543,72.10965744074812,66.516334849569,64.27757593889191,75.28205090506924,67.4980404007522,70.78849185111908,67.46835728222345,70.70515622458535,77.57518656555428
63.46679342300743,59.70101753313826,71.94435493682104,75.20452853866092,61.20524445459812,62.583237210575874,57.778481588522816,72.70524437682694,75.90627700230748,68.0345162669808
72.8315140493591,71.32970413830067,82.58217722631423,75.53947666791369,74.39567972213347,72.02099441352424,61.4366126854078,77.77683879745793,68.91241042436079,73.28892105579801
71.67057842628897,63.39639880273781,70.62539265039246,63.47442052520773,67.4062364124011,64.53637238255293,61.79241462584675,80.13889447116289,64.98720604031818,78.01147260250715
70.67503990711897,66.25477726940566,62.11381712697969,67.90454379337424,63.51860621756227,62.1129217044983,75.74127379252886,58.48727292572241,59.96626056255437,65.66525279311924
71.8758053350548,75.23271722991059,69.416347972499,64.19600309903755,72.4558268085938,65.08034135323992,72.56196784710852,71.36854565935542,67.51355927486843,76.82076607917023
76.23244364115703,77.31259268887557,67.5454648242328,82.14323163272333,67.36166310548548,72.92544387919486,68.27169378300103,79.47314684972898,81.35245922120143,80.03825203558068
76.97858942136827,67.12987679575046,62.80852841379234,61.89445841651394,63.44275314551614,71.28081997386364,65.85114166714752,61.97856156141183,69.14360554516722,63.88558395348416
80.4884652912599,76.07958631885283,72.81926721584139,69.61433475678855,61.9306679166386,72.67133960171618,74.76177962521353,76.12849801644687,71.02077369013446,59.29170386622593
61.64381114132424,71.06847499423168,72.26366287296378,71.69650556629855,74.50004836622563,65.48711602231728,65.37542589428733,82.03367606642843,77.05648872054658,75.8464468728544
82.07371992124004,63.85583970972097,78.58719097613202,59.29905306056193,64.13613590636349,82.0260608819383,64.0531394321165,67.31361375780037,62.74587825219907,67.52518172398615
73.25782128821318,58.02378094339937,67.16548323814456,65.16222412789705,76.56840286974247,60.47481806258479,66.34945089048261,69.45990394045728,61.59735193231213,67.0601619392999
72.10772411224306,69.08670397595864,73.39046897383584,66.69738284556982,72.38224190053218,77.14004499990376,80.13087317794013,76.80984435865902,62.63513463337114,72.41397671263302
74.72865050403189,82.10474568296402,60.21961014070256,69.41569054950403,71.24003202152298,67.85104863175896,81.6429205630337,62.72353017707833,69.34816058065307,61.02550856097387
68.02309488707408,60.758240464583366,74.0755244799768,66.98059216221098,69.21573204425358,70.08631518518459,70.10609489880208,73.32867937815247,70.6231133267318,73.15019536422047
60.26003247987973,72.22465960641348,61.840695984721606,67.74129442753522,70.41483063492149,60.968939479812505,68.50946963448861,60.12320186038828,68.24426793053837,78.25618618373156
66.8270345177324,76.63152268707186,69.88227059215879,62.14924099872252,67.6895682173421,63.984443665430746,76.0909991854932,75.35031382331478,66.22470667499631,66.28413949812072
72.58941450340313,69.485883254145,57.57851999945488,70.48716592500361,67.20800114131367,65.92582831631664,60.49268059388978,65.83770579745726,70.0048170213425,65.38332317138234
65.41992101236363,78.0984394635241,70.58825271684458,62.03350418522533,60.850900771892775,68.24077906897155,72.30255011700518,70.96412705222228,58.1071559636467,64.31579778516027
61.59708853731213,65.22140934735864,75.10762826212614,63.99910507220995,75.52143400603322,59.53367694351166,68.88529156427718,74.39085941206365,76.4627386778806,77.02849949675036
67.64055934246073,60.35900963155527,74.01300404167365,73.35688740956985,74.18819509468692,66.23439594287751,67.08201602050008,67.41947678076535,71.53070532252376,66.95554245822484
65.71665557501966,74.95498111815282,67.95489862083134,67.7259095787893,61.251563034862336,68.23513169808483,73.62189776901562,72.02246756298058,66.09673684700728,68.16425766472317
55.94313113846511,65.09817103219454,62.7270871783783,62.864037055111474,67.45032031291223,65.18103938634587,63.63660426962652,68.30454604201964,62.199625055495645,69.99137881126715
78.57594054129825,72.72219789123056,80.73855410451338,72.20372403705501,70.94208954152101,73.05287621024665,73.08479154516287,75.18307457820735,63.44442448866092,69.50433470110698
65.61354068294983,68.40478125782005,72.81613068364904,75.63927829445518,68.67628243865259,79.233414952301,72.41438608910867,81.26325477100833,70.70132635817905,67.32516876901336
66.03216016275357,72.13869189373112,65.25399713395107,70.60512029765579,67.7474148872607,66.49638752668388,74.76830065365232,57.79638055554216,72.72185585266116,60.67259851271725
72.26900852852332,67.86534490841247,63.92765347462058,73.09356481277685,75.21685930002471,69.67670087219996,66.87213288101566,70.14246110412725,76.69806695994045,78.09555161168848
74.5828909285877,56.20987965283796,66.89017906377605,75.74779856626867,64.20899946133014,73.1053775021524,68.62905652405078,64.85993554196048,70.58714718244615,66.65024378980335
62.28453651048675,58.33501115507043,62.79613126496013,76.14040476401937,65.01474304641987,61.23989062420401,66.9497706894729,62.49662588741261,74.85341597957866,66.35665798011917
69.18866697955514,63.67326837427866,70.75558037891255,72.52368485375514,66.97066130957286,79.67502192621754,74.72036108191148,67.75355024494891,73.58591069999451,73.93962708296733
74.71452237429946,63.8304801246206,75.95044355616747,76.43108953984108,71.11482254799448,70.12371898584955,65.58698758159377,68.69617463063614,72.45345140678378,71.45130670790574
77.82591942540101,79.72312113711043,61.36055848077153,66.16362485861448,66.49203093120744,78.69260586991996,72.48621667807011,55.11531225163976,63.48958746450759,75.17896924733604
65.77893701898732,85.77846931926476,60.69146825861328,65.90542736740434,57.62379178966235,61.69672604988631,83.06663048419647,65.44271509372554,72.42790139647182,63.26809916007615
